game_id, p1            , p2              , p3              , p4
   1118, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1119, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1117, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1122, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1120, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1116, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1123, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1121, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1127, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1128, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1126, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1125, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1130, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1131, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1129, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1124, ISMCTS-History, ISMCTS-Heuristic, Heuristic       , ISMCTS-Basic
   1135, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1132, ISMCTS-History, ISMCTS-Basic    , Heuristic       , ISMCTS-Heuristic
   1134, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1137, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1133, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1138, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1140, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1139, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1144, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1136, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1142, ISMCTS-History, ISMCTS-Basic    , Heuristic       , ISMCTS-Heuristic
   1141, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1145, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1143, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1147, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1150, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1146, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1148, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1151, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1149, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1152, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1155, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1156, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1154, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1153, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1157, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1158, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1160, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1159, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1164, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1161, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1162, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1163, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1168, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1167, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1165, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1170, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1172, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1166, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1169, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1174, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1176, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1171, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1175, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1173, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1179, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1177, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1178, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1184, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1186, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1187, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1182, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1181, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1183, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1180, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1185, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1188, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1191, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1190, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1189, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1192, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1196, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1193, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1194, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1195, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1198, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1199, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1200, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1197, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1202, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1201, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1203, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1206, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1204, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1205, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1208, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1207, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1213, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1212, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1210, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1211, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1209, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1214, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1215, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1216, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1219, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1218, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1217, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1221, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1220, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1222, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1224, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1226, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1223, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1228, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1225, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1229, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1231, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1227, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1232, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1233, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1235, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1230, ISMCTS-History, ISMCTS-Heuristic, Heuristic       , ISMCTS-Basic
   1236, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1234, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1238, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1239, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1237, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1240, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1242, ISMCTS-History, ISMCTS-Heuristic, Heuristic       , ISMCTS-Basic
   1243, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1244, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1241, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1245, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1248, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1249, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1250, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1247, Heuristic     , ISMCTS-Basic    , ISMCTS-History  , ISMCTS-Heuristic
   1253, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1246, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1251, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1254, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1252, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1256, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1259, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1258, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1261, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1255, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1262, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1257, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1260, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1264, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1263, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1265, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1268, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1269, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1267, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1270, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1266, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1271, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1273, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1275, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1274, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1276, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1272, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1277, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1278, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1280, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1279, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1282, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1283, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1281, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1284, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1288, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1287, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1286, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1285, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1290, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1291, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1289, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1292, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1296, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1294, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1297, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1295, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1299, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1298, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1293, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1300, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1301, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1302, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1307, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1303, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1306, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1304, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1309, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1311, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1305, ISMCTS-History, ISMCTS-Basic    , Heuristic       , ISMCTS-Heuristic
   1308, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1312, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1313, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1310, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1314, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1315, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1320, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1317, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1316, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1318, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1319, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1322, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1325, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1326, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1321, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1327, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1324, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1323, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1329, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1328, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1331, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1335, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1332, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1334, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1330, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1333, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1336, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1339, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1340, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1337, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1343, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1342, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1341, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1338, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1345, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1344, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1350, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1348, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1349, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1347, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1351, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1346, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1352, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1353, ISMCTS-History, ISMCTS-Basic    , Heuristic       , ISMCTS-Heuristic
   1355, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1356, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1354, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1357, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1359, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1360, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1361, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1358, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1363, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1366, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1365, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1364, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1362, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1368, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1367, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1369, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1374, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1373, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1372, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1375, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1376, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1371, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1370, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1377, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1381, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1379, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1380, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1382, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1383, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1378, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1385, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1384, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1386, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1387, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1388, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1390, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1393, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1392, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1389, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1391, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1396, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1394, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1395, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1398, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1399, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1397, Heuristic     , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   1400, ISMCTS-History, ISMCTS-Heuristic, Heuristic       , ISMCTS-Basic
   1401, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1405, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
   1406, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1402, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1404, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
   1403, Heuristic     , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   1407, ISMCTS-History, Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
